epoch,loss,lr,output-0_loss,output-0_mape,output-10_accuracy,output-10_loss,output-11_accuracy,output-11_loss,output-12_accuracy,output-12_loss,output-13_accuracy,output-13_loss,output-14_accuracy,output-14_loss,output-1_accuracy,output-1_loss,output-2_accuracy,output-2_loss,output-3_accuracy,output-3_loss,output-4_accuracy,output-4_loss,output-5_accuracy,output-5_loss,output-6_accuracy,output-6_loss,output-7_accuracy,output-7_loss,output-8_accuracy,output-8_loss,output-9_accuracy,output-9_loss,val_loss,val_output-0_loss,val_output-0_mape,val_output-10_accuracy,val_output-10_loss,val_output-11_accuracy,val_output-11_loss,val_output-12_accuracy,val_output-12_loss,val_output-13_accuracy,val_output-13_loss,val_output-14_accuracy,val_output-14_loss,val_output-1_accuracy,val_output-1_loss,val_output-2_accuracy,val_output-2_loss,val_output-3_accuracy,val_output-3_loss,val_output-4_accuracy,val_output-4_loss,val_output-5_accuracy,val_output-5_loss,val_output-6_accuracy,val_output-6_loss,val_output-7_accuracy,val_output-7_loss,val_output-8_accuracy,val_output-8_loss,val_output-9_accuracy,val_output-9_loss
10,1.6457322835922241,0.5,0.652175784111023,0.8594882488250732,0.468364417552948,1.039379596710205,0.30877357721328735,1.5987201929092407,0.32644546031951904,1.8218915462493896,0.41083794832229614,1.6331267356872559,0.3362565338611603,0.623221755027771,0.29906201362609863,1.636357307434082,0.3930400311946869,1.6409204006195068,0.46842411160469055,1.038480281829834,0.3087802231311798,1.5996975898742676,0.3087470531463623,1.6969901323318481,0.3872024714946747,1.65781569480896,0.3299546241760254,0.6218776702880859,0.29612997174263,1.63577401638031,0.41185951232910156,1.6268656253814697,1.8991512060165405,0.6571606993675232,0.8386741876602173,0.3950142562389374,1.6376827955245972,0.40381261706352234,2.0716922283172607,0.40349555015563965,2.353863000869751,0.15472416579723358,1.788213849067688,0.3790821135044098,0.696178674697876,0.3953709602355957,2.1348159313201904,0.14319118857383728,1.8238518238067627,0.395053893327713,1.6363312005996704,0.4039711356163025,2.0731959342956543,0.40393152832984924,2.173063278198242,0.1465599238872528,1.8243608474731445,0.37761572003364563,0.7106044888496399,0.3953709602355957,2.126375675201416,0.15262365341186523,1.7895804643630981
11,1.6467036008834839,0.5,0.6506420969963074,0.8600706458091736,0.46701779961586,1.045732021331787,0.30816328525543213,1.6045539379119873,0.32233262062072754,1.7938387393951416,0.40098708868026733,1.6407604217529297,0.3350094258785248,0.6205298900604248,0.2958579957485199,1.6471607685089111,0.3957531750202179,1.6473658084869385,0.4670443534851074,1.045124888420105,0.30814337730407715,1.6051819324493408,0.31175869703292847,1.7077873945236206,0.3911627233028412,1.6632115840911865,0.3236527144908905,0.6196383237838745,0.2958579957485199,1.6469722986221313,0.4034149646759033,1.6333692073822021,1.9040166139602661,0.65256667137146,0.8377229571342468,0.3950142562389374,1.6604119539260864,0.40381261706352234,2.0851190090179443,0.40349555015563965,2.3278374671936035,0.15472416579723358,1.8177409172058105,0.3790821135044098,0.6902495622634888,0.3953709602355957,2.1548826694488525,0.14319118857383728,1.8434230089187622,0.395053893327713,1.6597685813903809,0.4039711356163025,2.085822105407715,0.40393152832984924,2.1943416595458984,0.1465599238872528,1.846799373626709,0.37761572003364563,0.6998642683029175,0.3953709602355957,2.147871255874634,0.15262365341186523,1.8148667812347412
12,1.5242793560028076,0.25,0.648745059967041,0.8554408550262451,0.47663649916648865,0.8697595596313477,0.3050985634326935,1.412686824798584,0.2937883138656616,1.5340713262557983,0.5142091512680054,1.4427024126052856,0.38059544563293457,0.6101394891738892,0.28217288851737976,1.4460530281066895,0.5087629556655884,1.454234004020691,0.47668957710266113,0.8693767786026001,0.30660438537597656,1.4124794006347656,0.3006872534751892,1.508036494255066,0.5026799440383911,1.4635934829711914,0.3790564239025116,0.606136679649353,0.28210654854774475,1.4448086023330688,0.5169621109962463,1.4366085529327393,1.5808485746383667,0.6523004770278931,0.8401681780815125,0.3950142562389374,1.0236890316009521,0.40381261706352234,1.5128182172775269,0.40349555015563965,1.6161617040634155,0.5302790403366089,1.5088382959365845,0.3790821135044098,0.6159106492996216,0.3953709602355957,1.5292527675628662,0.5274254679679871,1.496023178100586,0.395053893327713,1.0234711170196533,0.4039711356163025,1.5124833583831787,0.40393152832984924,1.5800492763519287,0.5240567326545715,1.5019423961639404,0.37761572003364563,0.6165441870689392,0.3953709602355957,1.5258327722549438,0.5328154563903809,1.5079466104507446
13,1.5038764476776123,0.25,0.6491460204124451,0.8549379110336304,0.4797211289405823,0.8285180926322937,0.2850983142852783,1.3753844499588013,0.2845012843608856,1.4841252565383911,0.5322856903076172,1.4278336763381958,0.38059544563293457,0.6047473549842834,0.28004351258277893,1.4021638631820679,0.5273038744926453,1.4353231191635132,0.47977420687675476,0.8281883597373962,0.2851314842700958,1.3751589059829712,0.2838379144668579,1.4650368690490723,0.5239870548248291,1.4445430040359497,0.3790564239025116,0.6005512475967407,0.2800634205341339,1.4012914896011353,0.5353238582611084,1.42173433303833,1.5881423950195312,0.6520007848739624,0.8402130007743835,0.3950142562389374,1.0402543544769287,0.40381261706352234,1.5303293466567993,0.40349555015563965,1.626515507698059,0.5302790403366089,1.5168834924697876,0.3790821135044098,0.6117447018623352,0.3953709602355957,1.544382929801941,0.5274254679679871,1.5067192316055298,0.395053893327713,1.0399235486984253,0.4039711356163025,1.5299676656723022,0.40393152832984924,1.5941269397735596,0.5240567326545715,1.5122082233428955,0.37761572003364563,0.6124153137207031,0.3953709602355957,1.541304349899292,0.5328154563903809,1.5160527229309082
14,1.5060092210769653,0.25,0.648956835269928,0.8549643158912659,0.47710084915161133,0.8335288166999817,0.2853039503097534,1.3805359601974487,0.28523099422454834,1.4877277612686157,0.5322856903076172,1.4293371438980103,0.38059544563293457,0.602053701877594,0.28147637844085693,1.4076793193817139,0.5273038744926453,1.4394999742507935,0.47712740302085876,0.8332028388977051,0.28533047437667847,1.3802343606948853,0.28580811619758606,1.4705384969711304,0.5239870548248291,1.448514699935913,0.3790564239025116,0.5976899862289429,0.2822856605052948,1.4072519540786743,0.5353238582611084,1.4232505559921265,1.6026034355163574,0.6531791090965271,0.8404952883720398,0.3950142562389374,1.0760798454284668,0.40381261706352234,1.553619623184204,0.40349555015563965,1.652347445487976,0.5302790403366089,1.5270997285842896,0.3790821135044098,0.607699990272522,0.3953709602355957,1.5730246305465698,0.5274254679679871,1.519558072090149,0.395053893327713,1.0759856700897217,0.4039711356163025,1.5533424615859985,0.40393152832984924,1.6219801902770996,0.5240567326545715,1.5245614051818848,0.37761572003364563,0.6079593300819397,0.3953709602355957,1.5694249868392944,0.15262365341186523,1.525802731513977
15,1.5100293159484863,0.25,0.6495129466056824,0.8552442193031311,0.4753960371017456,0.8416017293930054,0.28586116433143616,1.3873170614242554,0.2856687903404236,1.4925756454467773,0.5233966708183289,1.4333209991455078,0.38059544563293457,0.5993269085884094,0.28196725249290466,1.4152507781982422,0.5273038744926453,1.4446513652801514,0.4754822552204132,0.8412829041481018,0.2859208881855011,1.3870385885238647,0.2853039503097534,1.4781434535980225,0.5239870548248291,1.4534043073654175,0.3790564239025116,0.5948071479797363,0.28198716044425964,1.4142308235168457,0.5220832228660583,1.427382469177246,1.6072434186935425,0.6541526913642883,0.8399304151535034,0.3950142562389374,1.0844794511795044,0.40381261706352234,1.5651602745056152,0.40349555015563965,1.6586819887161255,0.5302790403366089,1.5277568101882935,0.3790821135044098,0.6052692532539368,0.3953709602355957,1.5836153030395508,0.5274254679679871,1.5191055536270142,0.395053893327713,1.0843260288238525,0.4039711356163025,1.564790964126587,0.40393152832984924,1.6328617334365845,0.5240567326545715,1.5239652395248413,0.37761572003364563,0.6052023768424988,0.3953709602355957,1.5803439617156982,0.15262365341186523,1.5262569189071655
16,1.4691240787506104,0.125,0.6490525603294373,0.8538552522659302,0.5548995733261108,0.7872982025146484,0.2940337657928467,1.326499581336975,0.292030394077301,1.4179176092147827,0.5280666947364807,1.3676941394805908,0.38059544563293457,0.5785631537437439,0.2907567620277405,1.349731206893921,0.5273038744926453,1.3784857988357544,0.5549460053443909,0.7870222330093384,0.2940470278263092,1.3260711431503296,0.29392099380493164,1.4128034114837646,0.5239870548248291,1.385310411453247,0.3790564239025116,0.5732070803642273,0.2907567620277405,1.3490386009216309,0.5219638347625732,1.3617960214614868,1.4675748348236084,0.645381510257721,0.8421820998191833,0.3950142562389374,0.8194336295127869,0.40381261706352234,1.3332254886627197,0.40349555015563965,1.4130969047546387,0.5302790403366089,1.3656967878341675,0.3790821135044098,0.5720674991607666,0.3953709602355957,1.3528616428375244,0.5274254679679871,1.3694220781326294,0.395053893327713,0.8198291063308716,0.4039711356163025,1.3325927257537842,0.40393152832984924,1.4075384140014648,0.5240567326545715,1.3749233484268188,0.37761572003364563,0.569496214389801,0.3953709602355957,1.3517491817474365,0.5328154563903809,1.361930012702942
17,1.4564499855041504,0.125,0.6482623219490051,0.8537788987159729,0.5585546493530273,0.7638264894485474,0.2930785119533539,1.3050135374069214,0.28312814235687256,1.394090175628662,0.5322856903076172,1.354288935661316,0.38059544563293457,0.5764265656471252,0.284063458442688,1.3268977403640747,0.5273038744926453,1.3661222457885742,0.5586209893226624,0.7635922431945801,0.29308515787124634,1.304539442062378,0.28755274415016174,1.3903896808624268,0.5239870548248291,1.3731263875961304,0.3790564239025116,0.570806622505188,0.284063458442688,1.3264731168746948,0.5353238582611084,1.3481587171554565,1.4735357761383057,0.6453693509101868,0.8419921398162842,0.3950142562389374,0.8331067562103271,0.40381261706352234,1.3443289995193481,0.40349555015563965,1.4238406419754028,0.5302790403366089,1.373360276222229,0.3790821135044098,0.5706597566604614,0.3953709602355957,1.3643189668655396,0.5274254679679871,1.3762496709823608,0.395053893327713,0.8333951830863953,0.4039711356163025,1.34360933303833,0.40393152832984924,1.4183028936386108,0.5240567326545715,1.3813859224319458,0.37761572003364563,0.5679181814193726,0.3953709602355957,1.363054871559143,0.5328154563903809,1.3697959184646606
18,1.4586905241012573,0.125,0.6484477519989014,0.8537957668304443,0.5540173053741455,0.7689911723136902,0.2805410325527191,1.3089853525161743,0.2773171067237854,1.3979315757751465,0.5322856903076172,1.3570501804351807,0.38059544563293457,0.5746038556098938,0.27778810262680054,1.3311009407043457,0.5273038744926453,1.36857008934021,0.5540902614593506,0.7687352299690247,0.28055429458618164,1.3085130453109741,0.2810518145561218,1.3943458795547485,0.5239870548248291,1.3754241466522217,0.3790564239025116,0.5688994526863098,0.27780136466026306,1.3306477069854736,0.5353238582611084,1.3510546684265137,1.4767619371414185,0.6467722654342651,0.8423601388931274,0.3950142562389374,0.837600827217102,0.40381261706352234,1.3480852842330933,0.40349555015563965,1.4279364347457886,0.5302790403366089,1.374755859375,0.3790821135044098,0.5700362920761108,0.3953709602355957,1.3681544065475464,0.5274254679679871,1.3775343894958496,0.395053893327713,0.837953507900238,0.4039711356163025,1.3474116325378418,0.40393152832984924,1.422387719154358,0.5240567326545715,1.383009910583496,0.37761572003364563,0.5667757391929626,0.3953709602355957,1.367079496383667,0.5328154563903809,1.3710695505142212
19,1.4596680402755737,0.125,0.6483432054519653,0.8537742495536804,0.547012209892273,0.7695882320404053,0.28377822041511536,1.3108688592910767,0.28024914860725403,1.4000492095947266,0.5322856903076172,1.3589844703674316,0.38059544563293457,0.5746715664863586,0.27890917658805847,1.3332728147506714,0.5273038744926453,1.3706272840499878,0.547078549861908,0.7693495750427246,0.2838180363178253,1.310387134552002,0.2820800244808197,1.396708369255066,0.5239870548248291,1.3776297569274902,0.3790564239025116,0.5688336491584778,0.2772773206233978,1.3328229188919067,0.5353238582611084,1.352696180343628,1.4771431684494019,0.646920919418335,0.8422738909721375,0.3950142562389374,0.8383959531784058,0.40381261706352234,1.3498940467834473,0.40349555015563965,1.4267107248306274,0.5302790403366089,1.3746533393859863,0.3790821135044098,0.568671464920044,0.3953709602355957,1.3688172101974487,0.5274254679679871,1.378554105758667,0.395053893327713,0.8388054966926575,0.4039711356163025,1.349251627922058,0.40393152832984924,1.4226515293121338,0.5240567326545715,1.3838112354278564,0.37761572003364563,0.5653397440910339,0.3953709602355957,1.3675693273544312,0.5328154563903809,1.3713207244873047
20,1.442401647567749,0.0625,0.6462860107421875,0.8520166277885437,0.5463554859161377,0.7504592537879944,0.3035595715045929,1.2872768640518188,0.3036126494407654,1.3721803426742554,0.5322856903076172,1.3347768783569336,0.38059544563293457,0.5670298933982849,0.2964218556880951,1.3074580430984497,0.5273038744926453,1.3461250066757202,0.5464152097702026,0.7502357363700867,0.30358612537384033,1.286773443222046,0.3007203936576843,1.3708370923995972,0.5239870548248291,1.3525023460388184,0.3790564239025116,0.5608206391334534,0.29641520977020264,1.3068623542785645,0.5353238582611084,1.3289753198623657,1.4313240051269531,0.6436277031898499,0.8467317819595337,0.3950142562389374,0.7514145970344543,0.40381261706352234,1.2718288898468018,0.40349555015563965,1.3518474102020264,0.5302790403366089,1.3248952627182007,0.3790821135044098,0.5569732189178467,0.3953709602355957,1.2930989265441895,0.5274254679679871,1.3303248882293701,0.395053893327713,0.7518662810325623,0.4039711356163025,1.271201491355896,0.40393152832984924,1.3496654033660889,0.5240567326545715,1.3364276885986328,0.37761572003364563,0.5513580441474915,0.3953709602355957,1.2928307056427002,0.5328154563903809,1.3201960325241089
21,1.435870885848999,0.0625,0.6457895040512085,0.8529436588287354,0.5547602772712708,0.7398401498794556,0.2828826904296875,1.2768568992614746,0.28273674845695496,1.361183524131775,0.5322856903076172,1.3274734020233154,0.38059544563293457,0.565083384513855,0.28029558062553406,1.296063780784607,0.5273038744926453,1.3385735750198364,0.5548067092895508,0.7396055459976196,0.282915860414505,1.2763680219650269,0.2842492163181305,1.3598397970199585,0.5239870548248291,1.3451067209243774,0.3790564239025116,0.5584191679954529,0.28029558062553406,1.2957288026809692,0.5353238582611084,1.3214783668518066,1.4327925443649292,0.6440736651420593,0.846760094165802,0.3950142562389374,0.7534423470497131,0.40381261706352234,1.273820161819458,0.40349555015563965,1.3536332845687866,0.5302790403366089,1.326543927192688,0.3790821135044098,0.5563860535621643,0.3953709602355957,1.294980764389038,0.5274254679679871,1.331944227218628,0.395053893327713,0.7538696527481079,0.4039711356163025,1.2731571197509766,0.40393152832984924,1.3514426946640015,0.5240567326545715,1.3379591703414917,0.37761572003364563,0.5505647659301758,0.3953709602355957,1.2947289943695068,0.5328154563903809,1.3219099044799805
22,1.4364413022994995,0.0625,0.6457206010818481,0.8531526923179626,0.5546010732650757,0.7407345175743103,0.2794332206249237,1.2778148651123047,0.2794133126735687,1.362422227859497,0.5322856903076172,1.3285986185073853,0.38059544563293457,0.564537525177002,0.2756255567073822,1.2974672317504883,0.5273038744926453,1.3399338722229004,0.5546607375144958,0.7404838800430298,0.27949291467666626,1.2773276567459106,0.27951282262802124,1.3611741065979004,0.5239870548248291,1.3464182615280151,0.3790564239025116,0.5577651262283325,0.2756255567073822,1.2971158027648926,0.5353238582611084,1.3226172924041748,1.432511806488037,0.6436659693717957,0.8464758396148682,0.3950142562389374,0.7540827989578247,0.40381261706352234,1.2743275165557861,0.40349555015563965,1.3540065288543701,0.5302790403366089,1.3265492916107178,0.3790821135044098,0.5553122758865356,0.3953709602355957,1.2955776453018188,0.5274254679679871,1.3320425748825073,0.395053893327713,0.7545297741889954,0.4039711356163025,1.2736616134643555,0.40393152832984924,1.3520036935806274,0.5240567326545715,1.3381006717681885,0.37761572003364563,0.5492838025093079,0.3953709602355957,1.2952572107315063,0.5328154563903809,1.3221848011016846
